id,categories
2150,MEDICATION RELATED
2151,NEW APPOINTMENT
2152,MEDICATION RELATED
2153,MEDICATION RELATED
2154,MEDICATION RELATED
2155,REFILL
2156,RESCHEDULING
2157,REFILL
2158,NEW APPOINTMENT
2159,RESCHEDULING
2160,MEDICATION RELATED
2161,LAB RESULTS
2162,CANCELLATION
2163,NEW APPOINTMENT
2164,MEDICATION RELATED
2165,RESCHEDULING
2166,MEDICATION RELATED
2167,PROVIDER
2168,REFILL
2169,OTHERS
2170,REFILL
2171,RESCHEDULING
2172,NEW APPOINTMENT
2173,MEDICATION RELATED
2174,PRIOR AUTHORIZATION
2175,RESCHEDULING
2176,NEW APPOINTMENT
2177,PROVIDER
2178,MEDICATION RELATED
2179,OTHERS
2180,OTHERS
2181,PRIOR AUTHORIZATION
2182,NEW APPOINTMENT
2183,OTHERS
2184,SYMPTOMS
2185,OTHERS
2186,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2187,MEDICATION RELATED
2188,OTHERS
2189,MEDICATION RELATED
2190,PRIOR AUTHORIZATION
2191,NEW APPOINTMENT
2192,MEDICATION RELATED
2193,NEW APPOINTMENT
2194,RESCHEDULING
2195,MEDICATION RELATED
2196,NEW APPOINTMENT
2197,MEDICATION RELATED
2198,REFILL
2199,LAB RESULTS
2200,REFILL
2201,MEDICATION RELATED
2202,OTHERS
2203,REFILL
2204,NEW APPOINTMENT
2205,LAB RESULTS
2206,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2207,QUERIES FROM PHARMACY
2208,OTHERS
2209,REFILL
2210,OTHERS
2211,RUNNING LATE TO APPOINTMENT
2212,REFILL
2213,OTHERS
2214,NEW APPOINTMENT
2215,MEDICATION RELATED
2216,REFILL
2217,MEDICATION RELATED
2218,NEW APPOINTMENT
2219,REFILL
2220,REFILL
2221,NEW APPOINTMENT
2222,MEDICATION RELATED
2223,NEW APPOINTMENT
2224,REFILL
2225,MEDICATION RELATED
2226,OTHERS
2227,MEDICATION RELATED
2228,NEW APPOINTMENT
2229,MEDICATION RELATED
2230,MEDICATION RELATED
2231,MEDICATION RELATED
2232,NEW APPOINTMENT
2233,REFILL
2234,REFILL
2235,NEW APPOINTMENT
2236,OTHERS
2237,RESCHEDULING
2238,OTHERS
2239,MEDICATION RELATED
2240,RUNNING LATE TO APPOINTMENT
2241,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2242,REFILL
2243,REFILL
2244,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2245,PROVIDER
2246,CHANGE OF PROVIDER
2247,NEW APPOINTMENT
2248,RESCHEDULING
2249,REFILL
2250,NEW APPOINTMENT
2251,MEDICATION RELATED
2252,MEDICATION RELATED
2253,NEW APPOINTMENT
2254,RUNNING LATE TO APPOINTMENT
2255,OTHERS
2256,REFILL
2257,LAB RESULTS
2258,NEW APPOINTMENT
2259,OTHERS
2260,REFILL
2261,REFILL
2262,OTHERS
2263,REFILL
2264,NEW APPOINTMENT
2265,MEDICATION RELATED
2266,REFILL
2267,PROVIDER
2268,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2269,RESCHEDULING
2270,REFILL
2271,LAB RESULTS
2272,LAB RESULTS
2273,RESCHEDULING
2274,MEDICATION RELATED
2275,NEW APPOINTMENT
2276,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2277,MEDICATION RELATED
2278,NEW APPOINTMENT
2279,NEW APPOINTMENT
2280,NEW APPOINTMENT
2281,NEW APPOINTMENT
2282,MEDICATION RELATED
2283,REFILL
2284,REFILL
2285,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2286,OTHERS
2287,REFILL
2288,REFILL
2289,OTHERS
2290,PRIOR AUTHORIZATION
2291,CHANGE OF PROVIDER
2292,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2293,REFILL
2294,CANCELLATION
2295,MEDICATION RELATED
2296,MEDICATION RELATED
2297,CHANGE OF PROVIDER
2298,OTHERS
2299,REFILL
2300,PROVIDER
2301,MEDICATION RELATED
2302,OTHERS
2303,QUERIES FROM PHARMACY
2304,REFILL
2305,LAB RESULTS
2306,OTHERS
2307,OTHERS
2308,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2309,PROVIDER
2310,OTHERS
2311,LAB RESULTS
2312,NEW APPOINTMENT
2313,REFILL
2314,NEW APPOINTMENT
2315,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2316,REFILL
2317,REFILL
2318,MEDICATION RELATED
2319,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2320,OTHERS
2321,OTHERS
2322,CANCELLATION
2323,OTHERS
2324,LAB RESULTS
2325,NEW APPOINTMENT
2326,REFILL
2327,OTHERS
2328,PROVIDER
2329,OTHERS
2330,NEW APPOINTMENT
2331,REFILL
2332,PRIOR AUTHORIZATION
2333,MEDICATION RELATED
2334,FOLLOW UP ON PREVIOUS REQUEST
2335,MEDICATION RELATED
2336,NEW APPOINTMENT
2337,FOLLOW UP ON PREVIOUS REQUEST
2338,REFILL
2339,OTHERS
2340,REFILL
2341,LAB RESULTS
2342,RESCHEDULING
2343,REFILL
2344,NEW APPOINTMENT
2345,PRIOR AUTHORIZATION
2346,RESCHEDULING
2347,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2348,OTHERS
2349,REFILL
2350,NEW APPOINTMENT
2351,NEW APPOINTMENT
2352,NEW APPOINTMENT
2353,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2354,LAB RESULTS
2355,NEW APPOINTMENT
2356,CHANGE OF PROVIDER
2357,LAB RESULTS
2358,MEDICATION RELATED
2359,REFILL
2360,REFILL
2361,OTHERS
2362,SYMPTOMS
2363,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2364,MEDICATION RELATED
2365,REFILL
2366,NEW APPOINTMENT
2367,MEDICATION RELATED
2368,MEDICATION RELATED
2369,CANCELLATION
2370,MEDICATION RELATED
2371,OTHERS
2372,REFILL
2373,REFILL
2374,NEW APPOINTMENT
2375,MEDICATION RELATED
2376,PROVIDER
2377,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2378,MEDICATION RELATED
2379,QUERIES FROM PHARMACY
2380,MEDICATION RELATED
2381,NEW APPOINTMENT
2382,OTHERS
2383,FOLLOW UP ON PREVIOUS REQUEST
2384,NEW APPOINTMENT
2385,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2386,PROVIDER
2387,REFILL
2388,MEDICATION RELATED
2389,NEW APPOINTMENT
2390,OTHERS
2391,NEW APPOINTMENT
2392,NEW APPOINTMENT
2393,NEW APPOINTMENT
2394,NEW APPOINTMENT
2395,OTHERS
2396,RESCHEDULING
2397,MEDICATION RELATED
2398,REFILL
2399,NEW APPOINTMENT
2400,MEDICATION RELATED
2401,REFILL
2402,LAB RESULTS
2403,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2404,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2405,NEW APPOINTMENT
2406,PROVIDER
2407,NEW APPOINTMENT
2408,OTHERS
2409,NEW APPOINTMENT
2410,NEW APPOINTMENT
2411,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2412,LAB RESULTS
2413,MEDICATION RELATED
2414,NEW APPOINTMENT
2415,OTHERS
2416,OTHERS
2417,LAB RESULTS
2418,MEDICATION RELATED
2419,REFILL
2420,REFILL
2421,MEDICATION RELATED
2422,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2423,REFILL
2424,LAB RESULTS
2425,MEDICATION RELATED
2426,REFILL
2427,NEW APPOINTMENT
2428,NEW APPOINTMENT
2429,REFILL
2430,NEW APPOINTMENT
2431,REFILL
2432,MEDICATION RELATED
2433,LAB RESULTS
2434,REFILL
2435,MEDICATION RELATED
2436,NEW APPOINTMENT
2437,NEW APPOINTMENT
2438,MEDICATION RELATED
2439,NEW APPOINTMENT
2440,OTHERS
2441,LAB RESULTS
2442,NEW APPOINTMENT
2443,MEDICATION RELATED
2444,MEDICATION RELATED
2445,REFILL
2446,LAB RESULTS
2447,CHANGE OF PROVIDER
2448,MEDICATION RELATED
2449,LAB RESULTS
2450,MEDICATION RELATED
2451,NEW APPOINTMENT
2452,QUERIES FROM PHARMACY
2453,MEDICATION RELATED
2454,MEDICATION RELATED
2455,CHANGE OF PROVIDER
2456,LAB RESULTS
2457,NEW APPOINTMENT
2458,NEW APPOINTMENT
2459,NEW APPOINTMENT
2460,REFILL
2461,NEW APPOINTMENT
2462,LAB RESULTS
2463,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2464,QUERIES FROM PHARMACY
2465,REFILL
2466,NEW APPOINTMENT
2467,QUERIES FROM PHARMACY
2468,REFILL
2469,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2470,OTHERS
2471,REFILL
2472,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2473,OTHERS
2474,REFILL
2475,REFILL
2476,CANCELLATION
2477,CHANGE OF PROVIDER
2478,REFILL
2479,MEDICATION RELATED
2480,OTHERS
2481,REFILL
2482,REFILL
2483,OTHERS
2484,REFILL
2485,OTHERS
2486,NEW APPOINTMENT
2487,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2488,MEDICATION RELATED
2489,REFILL
2490,MEDICATION RELATED
2491,OTHERS
2492,NEW APPOINTMENT
2493,REFILL
2494,LAB RESULTS
2495,MEDICATION RELATED
2496,REFILL
2497,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2498,RESCHEDULING
2499,LAB RESULTS
2500,NEW APPOINTMENT
2501,RESCHEDULING
2502,NEW APPOINTMENT
2503,NEW APPOINTMENT
2504,REFILL
2505,OTHERS
2506,MEDICATION RELATED
2507,MEDICATION RELATED
2508,NEW APPOINTMENT
2509,OTHERS
2510,PROVIDER
2511,MEDICATION RELATED
2512,REFILL
2513,MEDICATION RELATED
2514,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2515,OTHERS
2516,MEDICATION RELATED
2517,REFILL
2518,REFILL
2519,LAB RESULTS
2520,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2521,MEDICATION RELATED
2522,MEDICATION RELATED
2523,OTHERS
2524,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2525,MEDICATION RELATED
2526,NEW APPOINTMENT
2527,MEDICATION RELATED
2528,OTHERS
2529,MEDICATION RELATED
2530,MEDICATION RELATED
2531,NEW APPOINTMENT
2532,REFILL
2533,NEW APPOINTMENT
2534,REFILL
2535,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2536,QUERY ON CURRENT APPOINTMENT
2537,CANCELLATION
2538,MEDICATION RELATED
2539,PRIOR AUTHORIZATION
2540,NEW APPOINTMENT
2541,OTHERS
2542,OTHERS
2543,MEDICATION RELATED
2544,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2545,MEDICATION RELATED
2546,NEW APPOINTMENT
2547,LAB RESULTS
2548,REFILL
2549,NEW APPOINTMENT
2550,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2551,PROVIDER
2552,REFILL
2553,MEDICATION RELATED
2554,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2555,MEDICATION RELATED
2556,REFILL
2557,OTHERS
2558,MEDICATION RELATED
2559,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2560,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2561,QUERIES FROM PHARMACY
2562,OTHERS
2563,MEDICATION RELATED
2564,RUNNING LATE TO APPOINTMENT
2565,REFILL
2566,OTHERS
2567,OTHERS
2568,NEW APPOINTMENT
2569,NEW APPOINTMENT
2570,MEDICATION RELATED
2571,NEW APPOINTMENT
2572,PRIOR AUTHORIZATION
2573,LAB RESULTS
2574,MEDICATION RELATED
2575,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2576,MEDICATION RELATED
2577,NEW APPOINTMENT
2578,QUERIES FROM PHARMACY
2579,LAB RESULTS
2580,MEDICATION RELATED
2581,MEDICATION RELATED
2582,NEW APPOINTMENT
2583,NEW APPOINTMENT
2584,REFILL
2585,NEW APPOINTMENT
2586,OTHERS
2587,REFILL
2588,QUERIES FROM PHARMACY
2589,QUERIES FROM PHARMACY
2590,MEDICATION RELATED
2591,PROVIDER
2592,OTHERS
2593,QUERIES FROM PHARMACY
2594,MEDICATION RELATED
2595,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2596,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2597,OTHERS
2598,OTHERS
2599,MEDICATION RELATED
2600,PROVIDER
2601,NEW APPOINTMENT
2602,REFILL
2603,PROVIDER
2604,RUNNING LATE TO APPOINTMENT
2605,MEDICATION RELATED
2606,MEDICATION RELATED
2607,PRIOR AUTHORIZATION
2608,NEW APPOINTMENT
2609,REFILL
2610,MEDICATION RELATED
2611,REFILL
2612,OTHERS
2613,MEDICATION RELATED
2614,REFILL
2615,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2616,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2617,PROVIDER
2618,MEDICATION RELATED
2619,LAB RESULTS
2620,NEW APPOINTMENT
2621,MEDICATION RELATED
2622,QUERIES FROM PHARMACY
2623,REFILL
2624,NEW APPOINTMENT
2625,NEW APPOINTMENT
2626,OTHERS
2627,NEW APPOINTMENT
2628,MEDICATION RELATED
2629,REFILL
2630,MEDICATION RELATED
2631,MEDICATION RELATED
2632,QUERIES FROM PHARMACY
2633,MEDICATION RELATED
2634,OTHERS
2635,PRIOR AUTHORIZATION
2636,MEDICATION RELATED
2637,REFILL
2638,MEDICATION RELATED
2639,REFILL
2640,NEW APPOINTMENT
2641,RESCHEDULING
2642,QUERIES FROM PHARMACY
2643,REFILL
2644,NEW APPOINTMENT
2645,MEDICATION RELATED
2646,MEDICATION RELATED
2647,OTHERS
2648,MEDICATION RELATED
2649,MEDICATION RELATED
2650,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2651,MEDICATION RELATED
2652,REFILL
2653,REFILL
2654,REFILL
2655,RESCHEDULING
2656,MEDICATION RELATED
2657,FOLLOW UP ON PREVIOUS REQUEST
2658,PROVIDER
2659,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2660,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2661,LAB RESULTS
2662,PROVIDER
2663,REFILL
2664,MEDICATION RELATED
2665,REFILL
2666,MEDICATION RELATED
2667,QUERIES FROM PHARMACY
2668,REFILL
2669,LAB RESULTS
2670,OTHERS
2671,RESCHEDULING
2672,PROVIDER
2673,MEDICATION RELATED
2674,REFILL
2675,REFILL
2676,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2677,NEW APPOINTMENT
2678,REFILL
2679,MEDICATION RELATED
2680,NEW APPOINTMENT
2681,REFILL
2682,CHANGE OF PROVIDER
2683,NEW APPOINTMENT
2684,MEDICATION RELATED
2685,OTHERS
2686,REFILL
2687,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2688,NEW APPOINTMENT
2689,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2690,NEW APPOINTMENT
2691,NEW APPOINTMENT
2692,LAB RESULTS
2693,REFILL
2694,REFILL
2695,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2696,RESCHEDULING
2697,CHANGE OF PROVIDER
2698,REFILL
2699,RESCHEDULING
2700,OTHERS
2701,REFILL
2702,NEW APPOINTMENT
2703,REFILL
2704,MEDICATION RELATED
2705,REFILL
2706,CHANGE OF PROVIDER
2707,MEDICATION RELATED
2708,NEW APPOINTMENT
2709,NEW APPOINTMENT
2710,MEDICATION RELATED
2711,NEW APPOINTMENT
2712,RESCHEDULING
2713,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2714,PROVIDER
2715,REFILL
2716,OTHERS
2717,NEW APPOINTMENT
2718,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2719,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2720,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2721,OTHERS
2722,MEDICATION RELATED
2723,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2724,NEW APPOINTMENT
2725,NEW APPOINTMENT
2726,OTHERS
2727,NEW APPOINTMENT
2728,RESCHEDULING
2729,LAB RESULTS
2730,NEW APPOINTMENT
2731,REFILL
2732,NEW APPOINTMENT
2733,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2734,QUERIES FROM PHARMACY
2735,REFILL
2736,REFILL
2737,QUERY ON CURRENT APPOINTMENT
2738,MEDICATION RELATED
2739,REFILL
2740,QUERIES FROM PHARMACY
2741,OTHERS
2742,NEW APPOINTMENT
2743,LAB RESULTS
2744,REFILL
2745,OTHERS
2746,OTHERS
2747,MEDICATION RELATED
2748,MEDICATION RELATED
2749,QUERIES FROM PHARMACY
2750,NEW APPOINTMENT
2751,NEW APPOINTMENT
2752,OTHERS
2753,NEW APPOINTMENT
2754,NEW APPOINTMENT
2755,MEDICATION RELATED
2756,QUERY ON CURRENT APPOINTMENT
2757,REFILL
2758,REFILL
2759,OTHERS
2760,LAB RESULTS
2761,NEW APPOINTMENT
2762,MEDICATION RELATED
2763,MEDICATION RELATED
2764,REFILL
2765,NEW APPOINTMENT
2766,PROVIDER
2767,REFILL
2768,OTHERS
2769,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2770,MEDICATION RELATED
2771,NEW APPOINTMENT
2772,MEDICATION RELATED
2773,OTHERS
2774,REFILL
2775,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2776,MEDICATION RELATED
2777,REFILL
2778,PROVIDER
2779,REFILL
2780,REFILL
2781,LAB RESULTS
2782,MEDICATION RELATED
2783,MEDICATION RELATED
2784,REFILL
2785,NEW APPOINTMENT
2786,OTHERS
2787,REFILL
2788,LAB RESULTS
2789,REFILL
2790,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2791,REFILL
2792,MEDICATION RELATED
2793,QUERIES FROM INSURANCE FIRM
2794,NEW APPOINTMENT
2795,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2796,NEW APPOINTMENT
2797,MEDICATION RELATED
2798,MEDICATION RELATED
2799,NEW APPOINTMENT
2800,REFILL
2801,OTHERS
2802,REFILL
2803,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2804,CANCELLATION
2805,NEW APPOINTMENT
2806,PROVIDER
2807,REFILL
2808,NEW APPOINTMENT
2809,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2810,NEW APPOINTMENT
2811,MEDICATION RELATED
2812,NEW APPOINTMENT
2813,OTHERS
2814,MEDICATION RELATED
2815,MEDICATION RELATED
2816,REFILL
2817,MEDICATION RELATED
2818,REFILL
2819,REFILL
2820,OTHERS
2821,QUERIES FROM PHARMACY
2822,PROVIDER
2823,NEW APPOINTMENT
2824,MEDICATION RELATED
2825,LAB RESULTS
2826,LAB RESULTS
2827,NEW APPOINTMENT
2828,LAB RESULTS
2829,OTHERS
2830,NEW APPOINTMENT
2831,CHANGE OF PROVIDER
2832,MEDICATION RELATED
2833,REFILL
2834,MEDICATION RELATED
2835,OTHERS
2836,OTHERS
2837,OTHERS
2838,REFILL
2839,PROVIDER
2840,MEDICATION RELATED
2841,LAB RESULTS
2842,REFILL
2843,MEDICATION RELATED
2844,LAB RESULTS
2845,NEW APPOINTMENT
2846,NEW APPOINTMENT
2847,REFILL
2848,OTHERS
2849,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2850,REFILL
2851,REFILL
2852,RUNNING LATE TO APPOINTMENT
2853,NEW APPOINTMENT
2854,REFILL
2855,NEW APPOINTMENT
2856,NEW APPOINTMENT
2857,NEW APPOINTMENT
2858,NEW APPOINTMENT
2859,LAB RESULTS
2860,MEDICATION RELATED
2861,NEW APPOINTMENT
2862,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2863,NEW APPOINTMENT
2864,MEDICATION RELATED
2865,MEDICATION RELATED
2866,NEW APPOINTMENT
2867,MEDICATION RELATED
2868,REFILL
2869,MEDICATION RELATED
2870,REFILL
2871,NEW APPOINTMENT
2872,NEW APPOINTMENT
2873,LAB RESULTS
2874,QUERIES FROM PHARMACY
2875,REFILL
2876,MEDICATION RELATED
2877,MEDICATION RELATED
2878,OTHERS
2879,REFILL
2880,MEDICATION RELATED
2881,REFILL
2882,OTHERS
2883,LAB RESULTS
2884,OTHERS
2885,NEW APPOINTMENT
2886,OTHERS
2887,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2888,OTHERS
2889,NEW APPOINTMENT
2890,REFILL
2891,MEDICATION RELATED
2892,OTHERS
2893,NEW APPOINTMENT
2894,NEW APPOINTMENT
2895,MEDICATION RELATED
2896,PRIOR AUTHORIZATION
2897,OTHERS
2898,OTHERS
2899,MEDICATION RELATED
2900,MEDICATION RELATED
2901,MEDICATION RELATED
2902,NEW APPOINTMENT
2903,NEW APPOINTMENT
2904,QUERIES FROM PHARMACY
2905,NEW APPOINTMENT
2906,CANCELLATION
2907,QUERY ON CURRENT APPOINTMENT
2908,MEDICATION RELATED
2909,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2910,PROVIDER
2911,MEDICATION RELATED
2912,PROVIDER
2913,PRIOR AUTHORIZATION
2914,REFILL
2915,QUERIES FROM PHARMACY
2916,PRIOR AUTHORIZATION
2917,NEW APPOINTMENT
2918,OTHERS
2919,REFILL
2920,RESCHEDULING
2921,NEW APPOINTMENT
2922,CANCELLATION
2923,QUERIES FROM PHARMACY
2924,REFILL
2925,REFILL
2926,MEDICATION RELATED
2927,OTHERS
2928,NEW APPOINTMENT
2929,REFILL
2930,PROVIDER
2931,NEW APPOINTMENT
2932,REFILL
2933,REFILL
2934,OTHERS
2935,NEW APPOINTMENT
2936,MEDICATION RELATED
2937,PROVIDER
2938,PROVIDER
2939,MEDICATION RELATED
2940,NEW APPOINTMENT
2941,LAB RESULTS
2942,LAB RESULTS
2943,MEDICATION RELATED
2944,NEW APPOINTMENT
2945,QUERIES FROM PHARMACY
2946,OTHERS
2947,REFILL
2948,MEDICATION RELATED
2949,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2950,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
2951,NEW APPOINTMENT
2952,LAB RESULTS
2953,REFILL
2954,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2955,NEW APPOINTMENT
2956,OTHERS
2957,NEW APPOINTMENT
2958,NEW APPOINTMENT
2959,OTHERS
2960,OTHERS
2961,NEW APPOINTMENT
2962,MEDICATION RELATED
2963,REFILL
2964,MEDICATION RELATED
2965,MEDICATION RELATED
2966,MEDICATION RELATED
2967,MEDICATION RELATED
2968,PROVIDER
2969,REFILL
2970,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2971,OTHERS
2972,OTHERS
2973,CHANGE OF PROVIDER
2974,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2975,MEDICATION RELATED
2976,MEDICATION RELATED
2977,REFILL
2978,NEW APPOINTMENT
2979,NEW APPOINTMENT
2980,LAB RESULTS
2981,REFILL
2982,REFILL
2983,NEW APPOINTMENT
2984,NEW APPOINTMENT
2985,PROVIDER
2986,QUERIES FROM PHARMACY
2987,NEW APPOINTMENT
2988,MEDICATION RELATED
2989,NEW APPOINTMENT
2990,REFILL
2991,NEW APPOINTMENT
2992,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
2993,NEW APPOINTMENT
2994,QUERIES FROM PHARMACY
2995,LAB RESULTS
2996,RUNNING LATE TO APPOINTMENT
2997,REFILL
2998,PROVIDER
2999,REFILL
3000,REFILL
3001,OTHERS
3002,MEDICATION RELATED
3003,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
3004,MEDICATION RELATED
3005,OTHERS
3006,QUERIES FROM PHARMACY
3007,REFILL
3008,MEDICATION RELATED
3009,REFILL
3010,RUNNING LATE TO APPOINTMENT
3011,NEW APPOINTMENT
3012,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
3013,LAB RESULTS
3014,OTHERS
3015,PRIOR AUTHORIZATION
3016,RESCHEDULING
3017,MEDICATION RELATED
3018,LAB RESULTS
3019,LAB RESULTS
3020,NEW APPOINTMENT
3021,NEW APPOINTMENT
3022,NEW APPOINTMENT
3023,LAB RESULTS
3024,REFILL
3025,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
3026,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
3027,NEW APPOINTMENT
3028,NEW APPOINTMENT
3029,RESCHEDULING
3030,REFILL
3031,NEW APPOINTMENT
3032,RUNNING LATE TO APPOINTMENT
3033,RUNNING LATE TO APPOINTMENT
3034,NEW APPOINTMENT
3035,NEW APPOINTMENT
3036,PRIOR AUTHORIZATION
3037,NEW APPOINTMENT
3038,REFILL
3039,REFILL
3040,NEW APPOINTMENT
3041,REFILL
3042,LAB RESULTS
3043,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
3044,NEW APPOINTMENT
3045,MEDICATION RELATED
3046,MEDICATION RELATED
3047,NEW APPOINTMENT
3048,NEW APPOINTMENT
3049,OTHERS
3050,MEDICATION RELATED
3051,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
3052,OTHERS
3053,MEDICATION RELATED
3054,OTHERS
3055,REFILL
3056,NEW APPOINTMENT
3057,OTHERS
3058,LAB RESULTS
3059,LAB RESULTS
3060,REFILL
3061,REFILL
3062,NEW APPOINTMENT
3063,NEW APPOINTMENT
3064,REFILL
3065,LAB RESULTS
3066,RESCHEDULING
3067,RUNNING LATE TO APPOINTMENT
3068,OTHERS
3069,NEW APPOINTMENT
3070,QUERIES FROM PHARMACY
3071,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
3072,NEW APPOINTMENT
3073,OTHERS
3074,OTHERS
3075,NEW APPOINTMENT
3076,CANCELLATION
3077,RESCHEDULING
3078,OTHERS
3079,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
3080,REFILL
3081,MEDICATION RELATED
3082,NEW APPOINTMENT
3083,REFILL
3084,MEDICATION RELATED
3085,NEW APPOINTMENT
3086,NEW APPOINTMENT
3087,MEDICATION RELATED
3088,QUERIES FROM PHARMACY
3089,OTHERS
3090,QUERIES FROM PHARMACY
3091,NEW APPOINTMENT
3092,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
3093,REFILL
3094,OTHERS
3095,OTHERS
3096,CHANGE OF PROVIDER
3097,MEDICATION RELATED
3098,LAB RESULTS
3099,RUNNING LATE TO APPOINTMENT
3100,OTHERS
3101,NEW APPOINTMENT
3102,REFILL
3103,MEDICATION RELATED
3104,QUERIES FROM PHARMACY
3105,QUERIES FROM PHARMACY
3106,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
3107,MEDICATION RELATED
3108,MEDICATION RELATED
3109,PROVIDER
3110,NEW APPOINTMENT
3111,MEDICATION RELATED
